GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US96003,96003,ZCTA5 96003,44404,1438
8600000US96006,96006,ZCTA5 96006,615,227
8600000US96007,96007,ZCTA5 96007,22469,746
8600000US96008,96008,ZCTA5 96008,839,360
8600000US96009,96009,ZCTA5 96009,585,185
8600000US96010,96010,ZCTA5 96010,192,65
8600000US96011,96011,ZCTA5 96011,181,83
8600000US96013,96013,ZCTA5 96013,3614,488
8600000US96014,96014,ZCTA5 96014,210,126
8600000US96015,96015,ZCTA5 96015,647,228
8600000US96016,96016,ZCTA5 96016,624,335
8600000US96017,96017,ZCTA5 96017,200,88
8600000US96019,96019,ZCTA5 96019,10063,58
8600000US96020,96020,ZCTA5 96020,2008,441
8600000US96021,96021,ZCTA5 96021,15417,882
8600000US96022,96022,ZCTA5 96022,16335,1057
8600000US96023,96023,ZCTA5 96023,1166,214
8600000US96024,96024,ZCTA5 96024,1274,257
8600000US96025,96025,ZCTA5 96025,2444,243
8600000US96027,96027,ZCTA5 96027,2271,343
8600000US96028,96028,ZCTA5 96028,1676,475
8600000US96029,96029,ZCTA5 96029,136,70
8600000US96031,96031,ZCTA5 96031,131,52
8600000US96032,96032,ZCTA5 96032,2378,270
8600000US96033,96033,ZCTA5 96033,343,87
8600000US96034,96034,ZCTA5 96034,334,95
8600000US96035,96035,ZCTA5 96035,3359,411
8600000US96037,96037,ZCTA5 96037,395,176
8600000US96038,96038,ZCTA5 96038,480,122
8600000US96039,96039,ZCTA5 96039,1180,170
8600000US96040,96040,ZCTA5 96040,198,86
8600000US96041,96041,ZCTA5 96041,2391,402
8600000US96044,96044,ZCTA5 96044,1186,218
8600000US96046,96046,ZCTA5 96046,214,115
8600000US96047,96047,ZCTA5 96047,716,174
8600000US96048,96048,ZCTA5 96048,1039,250
8600000US96049,96049,ZCTA5 96049,101,92
8600000US96050,96050,ZCTA5 96050,467,116
8600000US96051,96051,ZCTA5 96051,996,132
8600000US96052,96052,ZCTA5 96052,1624,298
8600000US96054,96054,ZCTA5 96054,332,155
8600000US96055,96055,ZCTA5 96055,4358,511
8600000US96056,96056,ZCTA5 96056,1332,281
8600000US96057,96057,ZCTA5 96057,1622,205
8600000US96058,96058,ZCTA5 96058,672,170
8600000US96059,96059,ZCTA5 96059,703,308
8600000US96061,96061,ZCTA5 96061,46,30
8600000US96062,96062,ZCTA5 96062,1023,205
8600000US96063,96063,ZCTA5 96063,133,48
8600000US96064,96064,ZCTA5 96064,4173,372
8600000US96065,96065,ZCTA5 96065,341,118
8600000US96067,96067,ZCTA5 96067,7320,426
8600000US96068,96068,ZCTA5 96068,279,170
8600000US96069,96069,ZCTA5 96069,929,177
8600000US96071,96071,ZCTA5 96071,49,50
8600000US96073,96073,ZCTA5 96073,4484,421
8600000US96074,96074,ZCTA5 96074,230,128
8600000US96075,96075,ZCTA5 96075,355,135
8600000US96076,96076,ZCTA5 96076,134,91
8600000US96080,96080,ZCTA5 96080,29057,982
8600000US96084,96084,ZCTA5 96084,629,146
8600000US96085,96085,ZCTA5 96085,37,24
8600000US96086,96086,ZCTA5 96086,384,93
8600000US96087,96087,ZCTA5 96087,456,180
8600000US96088,96088,ZCTA5 96088,4412,537
8600000US96090,96090,ZCTA5 96090,383,126
8600000US96091,96091,ZCTA5 96091,755,190
8600000US96092,96092,ZCTA5 96092,213,92
8600000US96093,96093,ZCTA5 96093,4259,554
8600000US96094,96094,ZCTA5 96094,6385,326
8600000US96096,96096,ZCTA5 96096,724,185
8600000US96097,96097,ZCTA5 96097,10084,469
8600000US96101,96101,ZCTA5 96101,4760,363
8600000US96103,96103,ZCTA5 96103,1334,321
8600000US96104,96104,ZCTA5 96104,775,164
8600000US96105,96105,ZCTA5 96105,665,369
8600000US96106,96106,ZCTA5 96106,239,147
8600000US96107,96107,ZCTA5 96107,1498,403
8600000US96108,96108,ZCTA5 96108,0,95
8600000US96109,96109,ZCTA5 96109,659,212
8600000US96110,96110,ZCTA5 96110,120,53
8600000US96111,96111,ZCTA5 96111,64,56
8600000US96112,96112,ZCTA5 96112,169,71
8600000US96113,96113,ZCTA5 96113,1884,878
8600000US96114,96114,ZCTA5 96114,3075,347
8600000US96115,96115,ZCTA5 96115,195,80
8600000US96116,96116,ZCTA5 96116,340,166
8600000US96117,96117,ZCTA5 96117,225,113
8600000US96118,96118,ZCTA5 96118,1512,317
8600000US96119,96119,ZCTA5 96119,36,31
8600000US96120,96120,ZCTA5 96120,1012,160
8600000US96121,96121,ZCTA5 96121,262,118
8600000US96122,96122,ZCTA5 96122,4575,530
8600000US96123,96123,ZCTA5 96123,15,16
8600000US96124,96124,ZCTA5 96124,445,226
8600000US96125,96125,ZCTA5 96125,298,177
8600000US96126,96126,ZCTA5 96126,229,150
8600000US96128,96128,ZCTA5 96128,491,170
8600000US96129,96129,ZCTA5 96129,215,124
8600000US96130,96130,ZCTA5 96130,22192,485
8600000US96132,96132,ZCTA5 96132,46,39
8600000US96133,96133,ZCTA5 96133,113,124
8600000US96134,96134,ZCTA5 96134,2641,287
8600000US96135,96135,ZCTA5 96135,79,129
8600000US96136,96136,ZCTA5 96136,170,189
8600000US96137,96137,ZCTA5 96137,3605,493
8600000US96140,96140,ZCTA5 96140,1248,398
8600000US96141,96141,ZCTA5 96141,607,219
8600000US96142,96142,ZCTA5 96142,785,292
8600000US96143,96143,ZCTA5 96143,3582,622
8600000US96145,96145,ZCTA5 96145,3017,627
8600000US96146,96146,ZCTA5 96146,921,318
8600000US96148,96148,ZCTA5 96148,855,336
8600000US96150,96150,ZCTA5 96150,29206,569
8600000US96155,96155,ZCTA5 96155,0,95
8600000US96161,96161,ZCTA5 96161,17887,480
8600000US97635,97635,ZCTA5 97635,709,337
